StockCode,Discount,ReturnRate,Quantity,NetProfit,NetRevenue,HighReturnRisk
21629,0.09457623378895122,0.0,10,14.54352020701507,63.19352020701507,0
21631,0.10491449071740391,0.0,138,102.22587416757499,483.795874167575,0
21632,0.11454189780158797,0.0,60,43.953570221023654,209.85357022102366,0
21633,0.12102045883425991,0.014925373134328358,66,43.68986377264874,226.17986377264876,0
21634,0.0967991519481626,0.0,948,88.4622222050633,412.2822222050633,0
21635,0.09863100730080245,0.0,270,67.58761004327438,324.83761004327437,0
21636,0.09537974425070538,0.0,907,136.6130151913705,624.1280151913704,0
21637,0.1196767278562539,0.0,109,25.72506783669487,121.10006783669488,0
21638,0.09807636994287634,0.0,233,104.36968503368657,446.8796850336866,0
21640,0.08665937098774787,0.0,492,91.7715526351533,375.7755526351533,0
21641,0.08151844526298209,0.0,1102,87.2930568911309,344.87905689113086,0
21642,0.09908091603702894,0.04598597038191738,2448,157.82429817941596,717.4882981794159,0
21643,0.07892732269701679,0.02390438247011952,490,122.23918157299087,538.2211815729909,0
21644,0.11160217587891891,0.10683760683760683,209,46.65776163832311,229.5327616383231,0
21647,0.11214772787928821,0.009345794392523364,106,37.48939571799066,193.30939571799067,0
21648,0.10690014420862749,0.0015455950540958269,646,141.34952331464254,687.4475233146425,0
21650,0.10349412363743637,0.010994044892349977,2159,87.29017757154159,389.5711775715415,0
21651,0.1286725863833885,0.0,125,34.2952719153463,168.59027191534628,0
21654,0.10834236091922184,0.0,930,77.96950163826546,376.3795016382654,0
21655,0.10270820351145107,0.5,36,11.464118609492104,54.0521186094921,0
21656,0.09046013076904538,0.0,117,37.82562407889985,156.58062407889986,0
21657,0.09254048186592034,0.0,28,41.228636807610236,177.44863680761026,0
21658,0.09474692053082266,0.03879849812265332,768,573.5294011134184,2571.553401113418,0
21661,0.06947803924991916,0.0,3,4.114816999388944,16.609816999388944,0
21662,0.08968356503779272,0.0,74,79.42296191579044,370.83296191579046,0
21664,0.08598456918253326,0.0,95,67.61623293374386,304.89523293374384,0
21666,0.0848520404841862,0.0,384,53.14783756518014,227.8678375651801,0
21668,0.10286388374628376,0.016581129095933674,4982,1225.3673491581512,5531.193349158151,0
21669,0.10460174562608085,0.016106301590497283,4887,1208.0217826231626,5527.826782623163,0
21670,0.1041869899850103,0.01712583767684289,3960,991.8753052416221,4469.979305241622,0
21671,0.10027330525603613,0.036095939206839234,4059,1010.8811864690675,4522.186186469067,0
21672,0.10485695826387113,0.012907460074381974,4512,1070.2488117996413,4955.416811799641,0
21673,0.1029195011239107,0.025363211031765576,3958,994.1102700494769,4433.700270049477,0
21675,0.1102318002627475,0.022598870056497175,519,84.19556656913505,394.09256656913504,0
21676,0.10026923638160384,0.0,211,37.71783021048061,171.45283021048058,0
21677,0.1072312380599145,0.015424164524421594,766,124.4654345274723,582.9654345274723,0
21678,0.09204815922251765,0.0,104,18.012916367320745,79.89291636732074,0
21679,0.10431014588168115,0.0,1054,171.38434173958896,795.2383417395889,0
21680,0.10147487595852597,0.0,804,128.65030046867122,607.0303004686712,0
21682,0.09553914706046635,0.01675977653631285,176,171.61730812391772,781.4573081239178,0
21683,0.09292885068731542,0.0,297,188.8557314092549,802.1607314092549,0
21684,0.1079264623747048,0.0,752,115.91472406667313,511.5617240666731,0
21688,0.0887349415664576,0.0,316,206.72736978440625,859.2673697844062,0
21689,0.1084357912480287,0.0,92,66.54486939473972,308.04486939473975,0
21690,0.09619256698891285,0.0,19,12.670693496843718,62.54569349684372,0
21692,0.0806152572662483,0.0,14,9.96632781209064,46.71632781209064,0
21693,0.09151420498193029,0.0,346,213.65585797465505,928.1458579746551,0
21694,0.10046638778072156,0.0,303,141.88401130868158,713.8190113086815,0
21695,0.10519123758594495,0.0,277,163.53018040597405,735.5351804059741,0
21696,0.09483038350697853,0.05172413793103448,220,138.80780174651736,593.1078017465173,0
21698,0.08579129974194605,0.0,266,22.43716955099076,104.07116955099076,0
21700,0.09574457266032045,0.02771362586605081,1263,221.96937502946957,973.4543750294696,0
21703,0.09386097458678723,0.009207708779443255,9254,732.2926261505082,3128.945626150508,0
21704,0.09771788361326444,0.0009986019572598363,5002,808.3296777074717,3506.6056777074714,0
21705,0.09213381896827871,0.014367816091954023,1372,258.2427471523044,1161.9147471523042,0
21706,0.10460855365457576,0.0,225,214.6371696238971,984.4621696238971,0
21707,0.09235784448314384,0.0,118,117.19048344723845,524.1004834472384,0
21708,0.10119245910733128,0.007194244604316547,138,148.9728857742298,623.2228857742298,0
21709,0.10559701488006999,0.0,86,82.53411742776524,376.60411742776523,0
21710,0.10499556924671631,0.0,83,76.36561692345873,358.0806169234587,0
21711,0.11334828912846186,0.0,86,93.36675225532302,387.43675225532303,0
21713,0.09867323080927072,0.022792022792022793,686,279.78868748922605,1271.408687489226,0
21714,0.09563676064296887,0.018198362147406732,1079,276.38451786368984,1220.5095178636898,0
21715,0.10199491014233152,0.0,1140,540.6909778946241,2454.630977894624,0
21716,0.10327660372202245,0.00667779632721202,1190,564.9862165421899,2581.63021654219,0
21717,0.10336228585880251,0.0,405,174.28528387699927,826.6502838769992,0
21718,0.09941631726919438,0.000777000777000777,1286,330.5563213982523,1457.5003213982523,0
21719,0.10559038271993375,0.0,298,47.54921797443866,224.85921797443865,0
21720,0.0932120047881597,0.0,57,9.862503358449363,43.777503358449366,0
21721,0.09531357101259566,0.0,169,29.435418953444508,129.9904189534445,0
21722,0.12308492089015217,0.015151515151515154,65,8.89107018548551,47.56607018548551,0
21723,0.10219155358082217,0.0,367,62.00483444921232,280.3698344492123,0
21724,0.10485476716927786,0.0,372,61.03165938167625,282.37165938167624,0
21725,0.11216984573180763,0.0,274,41.111662947035036,204.14166294703503,0
21726,0.09193942311662257,0.0,231,39.671629642699116,177.1166296426991,0
21730,0.09004238188113503,0.025691699604743084,493,480.3522675336767,2075.8972675336768,0
21731,0.1012849077834327,0.01337124414047491,12839,3991.9243772112864,17846.401377211285,0
21733,0.10060120587216403,0.007322713257965056,7727,4799.776006106989,20570.979006106987,0
21735,0.018969838650631222,0.9705882352941176,1,1.6861809680962132,5.8861809680962125,1
21736,0.09241082212287992,0.03896103896103896,74,27.785749814187405,115.0197498141874,0
21738,0.09321813980906929,0.0,36,21.79189798455912,96.13189798455912,0
21739,0.09123764337087752,0.0,141,83.43414108958002,371.51214108958004,0
21741,0.09427376237174624,0.0,131,84.32284510180165,354.83784510180163,0
21742,0.10408679288952159,0.0,189,233.0681568595735,1020.2531568595734,0
21743,0.09827959404430854,0.03180212014134275,274,139.24907161474258,664.7390716147426,0
21744,0.09863448673506639,0.0,359,223.0431325943271,996.1861325943271,0
21745,0.10229992337058008,0.004314994606256742,923,671.5693247667389,3037.996324766739,0
21746,0.09931280959272139,0.005040322580645161,2961,726.5266253261167,3180.3416253261166,0
21747,0.09757236789628027,0.026726057906458798,437,104.65195095361145,473.92295095361146,0
21749,0.10197825245093001,0.0041928721174004195,1900,745.5661573019992,3297.0661573019993,0
21750,0.0917666543403133,0.0,77,30.53181567472105,143.72181567472106,0
21754,0.10090569836162427,0.004177744018230156,2622,3075.5626501430806,13874.53265014308,0
21755,0.10098994214044903,0.0020887728459530026,1911,2263.0636891971426,10187.623689197142,0
21756,0.09828289352383995,0.002577319587628866,774,924.6338598947042,4155.168859894704,0
21757,0.1028989273010094,0.0,6,5.853901859160024,26.643901859160025,0
21758,0.0729856511135097,0.0,32,43.55835652102706,185.23835652102704,0
21770,0.09654656165283429,0.0038143674507310865,1567,1436.9821366368515,6516.7771366368515,0
21773,0.09176706495875751,0.0,920,131.81300577646857,617.2770057764685,0
21774,0.10941355035893177,0.0011961722488038277,835,111.91780702034227,564.8388070203423,0
21775,0.08774223678025912,0.01048951048951049,283,69.71722622777727,289.45422622777727,0
21785,0.0513639760466614,0.0,410,67.89494912514706,254.86494912514704,0
21786,0.09671218269354052,0.013793103448275862,1573,117.62440162412194,554.7254016241219,0
21787,0.10263944564435007,0.05697022011221407,8740,1369.1603669774197,6235.476366977419,0
21788,0.10832345898136375,0.018032786885245903,1198,185.71628020435784,838.5922802043578,0
21789,0.11085785484461916,0.024600246002460024,793,130.49033550356205,599.511335503562,0
21790,0.10152644382642459,0.002781954887218045,13263,2134.9416191297105,9404.70061912971,0
21791,0.10094925072913988,0.005035669324381032,7113,1819.9979416532437,7765.734941653243,0
21792,0.10128262850454944,0.0030120481927710845,331,250.24723319094358,1222.3022331909435,0
21793,0.10659024159594925,0.0,295,229.99719404698826,1095.5401940469883,0
21794,0.08931736343338811,0.005952380952380951,501,422.12502739132094,1867.254027391321,0
21801,0.0928824925851719,0.07302231237322515,457,39.4942493430203,173.8522493430203,0
21802,0.11169647624671249,0.00101010101010101,989,78.44450294756356,369.21050294756355,0
21803,0.09754089578561911,0.0,1101,95.55188700764162,419.2458870076416,0
21804,0.10226179429039797,0.0,175,123.121580677075,574.936580677075,0
21807,0.11871517553850378,0.0,407,33.8545843604649,153.5125843604649,0
21808,0.09066406517384448,0.0,99,73.55253240023907,329.9275324002391,0
21809,0.10485561624704662,0.0,1829,183.02299413295637,869.1349941329563,0
21810,0.10451341725372802,0.011398763523956723,5117,457.98306272584057,2116.2060627258406,0
21811,0.0994720047604725,0.011264961276695611,4213,427.8103492210182,1920.0213492210182,0
21812,0.09117080665049578,0.06060606060606061,217,203.96854976066916,926.4735497606691,0
21813,0.09158155151640147,0.02734375,249,240.3926100988918,1067.8976100988918,0
21814,0.09851071204373235,0.0,63,18.501132140379482,82.44613214037948,0
21815,0.09267376141082095,0.0,130,43.016700202506264,174.96670020250627,0
21816,0.08982257838478593,0.0,32,10.317144328872384,42.797144328872385,0
21817,0.101222805664176,0.0,891,79.54671431843892,360.1417143184389,0
21818,0.09713260635526054,0.0,2597,248.59921735139514,1112.070217351395,0
21819,0.09887104253481951,0.0,2362,199.0806524009665,906.3046524009665,0
21820,0.09589549761482924,0.09523809523809523,285,212.23415377606855,952.3721537760686,0
21821,0.09966556884273965,0.05240174672489083,217,154.7759549771834,716.8409549771834,0
21822,0.10409194645527334,0.005504587155963303,542,93.76477634150469,445.97677634150466,0
21823,0.10096057123586898,0.0,1128,130.10270835605158,586.4467083560515,0
21824,0.10173318484222227,0.016404647983595352,1439,136.5852348655585,622.1822348655585,0
21826,0.101293494297588,0.0,82,18.24570388764751,89.99570388764751,0
21827,0.11360613850699665,0.0,6,1.1867414375907042,6.436741437590705,0
21828,0.09154299259001823,0.0,310,80.61211320653213,351.8621132065321,0
21829,0.09594079054723045,0.017094017094017096,6210,267.4404630061048,1163.4474630061047,0
21830,0.09305534198624836,0.019176987614862164,2455,218.5118414999457,941.7168414999456,0
21832,0.11183605595944875,0.0,778,245.52202876494243,1152.1480287649422,0
21833,0.12084101138128521,0.011286681715575621,2628,700.4225200286814,3695.106520028681,0
21836,0.08833766604768539,0.0,3,2.4050388373701437,10.280038837370144,0
21839,0.03696767958940499,0.0,1,1.4335261462377429,5.248526146237743,0
21841,0.09634258278577662,0.0,69,59.99451183205346,265.2695118320534,0
21843,0.07516098822993246,0.6114285714285714,204,200.10117293930116,771.3011729393011,1
21844,0.09612846624822469,0.01092896174863388,1810,974.6862104877541,4446.896210487754,0
21845,0.0970942295517774,0.026557711950970373,1906,359.13768650747073,1563.3476865074706,0
21846,0.08836829464039643,0.15789473684210525,64,56.794524843391834,266.3045248433918,0
21847,0.09305721562345586,0.0,9,9.227295020096829,40.41229502009683,0
21849,0.08019502058139534,0.0,39,39.928571046501055,175.06357104650104,0
21850,0.095171752570016,0.375,60,50.0476021247268,240.30760212472677,0
21851,0.1043933635190777,0.0,23,22.577010623075317,102.27201062307532,0
21864,0.10259928624876498,0.03189792663476874,607,223.20942236641267,1053.5074223664126,0
21865,0.10632616228913062,0.0,218,87.9778799736103,404.9938799736103,0
21866,0.09999851786412306,0.0,533,126.39465680670416,592.2166568067041,0
21867,0.10588534371530647,0.0,224,55.429574256028985,254.068574256029,0
21868,0.09914621983554715,0.035080478745357,2338,582.5163545095717,2624.4023545095715,0
21870,0.09990974662956763,0.018950437317784258,1346,327.8846263069026,1486.4826263069026,0
21871,0.09688642019236779,0.11358649789029536,5252,1241.920828289581,5536.231828289581,0
21872,0.10139383770701496,0.012509773260359656,1263,289.7614618172343,1244.0224618172342,0
21873,0.10029554813538791,0.05436081242532855,1583,320.7300087510539,1544.743008751054,0
21874,0.09792733998333632,0.0076735263341471925,2845,746.0822766756746,3347.0092766756748,0
21875,0.09957599334782008,0.013847675568743818,1994,425.65056485994023,1995.0925648599402,0
21876,0.09481761161660542,0.010346756152125278,3539,768.4259032973292,3601.402903297329,0
21877,0.10028323297432426,0.16473535859693078,5334,1299.915779953977,5983.657779953977,0
21878,0.09759139101768383,0.005448449287510477,2373,401.1379630768019,1768.4829630768018,0
21879,0.10057372867670185,0.0,1022,56.88739726066949,266.87339726066944,0
21880,0.09540069357115073,0.008174386920980926,1456,138.36295859224006,605.71095859224,0
21881,0.09776161253886995,0.0,975,63.83621518352881,284.7212151835288,0
21882,0.11538147259317151,0.0,595,34.16480231840492,165.7858023184049,0
21883,0.10175125390447992,0.0007304601899196494,1368,114.18434997958039,520.9263499795803,0
21884,0.09656837783698108,0.0,1017,64.94039956948747,288.1073995694874,0
21888,0.09985151823783818,0.004492939666238768,1551,1179.7718668392401,5182.51886683924,0
21889,0.10185865731043679,0.0045264623955431765,5718,1519.0051757248725,6517.670175724872,0
21890,0.09974635852651745,0.003780718336483932,1054,642.57676776846,2882.12876776846,0
21891,0.10375090503850738,0.005421762703316102,7888,1980.5283301098566,8963.252330109857,0
21892,0.10279762607568384,0.004475043029259896,2892,699.4178752463899,3239.89287524639,0
21894,0.0909141070504658,0.0,469,131.61498950074628,553.0009895007463,0
21895,0.17896547008552977,0.0,1,0.5143967521364989,3.4893967521364986,0
21896,0.08901725589588957,0.005274261603375527,943,395.89134902118604,1898.0213490211859,0
21897,0.1715641853990763,0.0,402,157.98717955607333,1033.5611795560733,0
21898,0.08447934856395392,0.0,445,182.20738621352453,1178.3283862135245,0
21899,0.09619157128501432,0.016324981017463932,2591,324.4068801178382,1461.1858801178382,0
21900,0.09805572770877301,0.001621271076523995,3079,392.6030948453399,1763.0840948453397,0
21901,0.09533107402161482,0.0052173913043478265,1716,229.42956997446947,1015.7815699744693,0
21902,0.09512979012304368,0.004214963119072708,1890,230.0274386306544,1042.3634386306544,0
21903,0.10239943978220829,0.011403508771929825,1127,450.17689824085653,2099.6428982408565,0
21904,0.10866408439710032,0.0,47,17.360315475278075,86.45031547527807,0
21905,0.10543827345382362,0.0,684,135.5038367111077,629.2208367111077,0
21906,0.09612078000512007,0.034274193548387094,479,672.6311290398065,2908.2981290398066,0
21907,0.1020520359881811,0.005647263249348393,2289,964.4772263632242,4290.2122263632245,0
21908,0.09887081100309317,0.007135016465422613,3618,1481.3508932148873,6502.324893214887,0
21910,0.0884424615679136,0.0,36,10.90453996295511,52.4845399629551,0
21911,0.09318577625626707,0.10256410256410256,105,33.92716140636606,155.20216140636603,0
21912,0.09973741005022853,0.0,1571,1124.9736976890492,4980.9446976890495,0
21913,0.10494153034770998,0.00974025974025974,305,239.75748609933825,1039.5284860993381,0
21914,0.10162001222445922,0.004832214765100671,7414,1918.01942251237,8356.36042251237,0
21915,0.09994300820134834,0.0029997143129225786,20939,4963.638822992438,21587.889822992438,0
21916,0.09559193418895101,0.005495763682161667,4343,356.69326418574724,1590.891264185747,0
21917,0.09475672867810951,0.003168413356080916,4090,359.06663725976443,1514.8646372597643,0
21918,0.09757839873147572,0.002279202279202279,7004,606.0378217042872,2573.681821704287,0
21922,0.10109760941431405,0.0,378,523.687295317216,2362.6572953172163,0
21925,0.09323932443116249,0.014705882352941176,402,100.09532816834356,451.84532816834354,0
21926,0.08908998321537531,0.03271028037383177,414,104.65816409987752,461.58816409987753,0
21927,0.09639135119443056,0.05909090909090909,621,155.7587170527076,693.8137170527076,0
21928,0.10240687502978561,0.026907630522088354,9692,3594.321098309904,16221.747098309903,0
21929,0.10012483689800453,0.02197802197802198,9879,3746.6545513716414,16633.08055137164,0
21930,0.09569604463771711,0.0005273334505185445,5686,2288.814178745365,9883.338178745365,0
21931,0.09794967604453904,0.028218992903007774,11502,4296.302096059383,19530.038096059383,0
21932,0.10482661839621629,0.013317191283292978,2445,810.3323988759537,3839.484398875953,0
21933,0.10076983091084228,0.0012552301255230125,2387,810.0142562640474,3790.551256264047,0
21934,0.10533466219581242,0.007704160246533128,1288,378.8630022911955,1835.7030022911952,0
21935,0.09533567147443939,0.0005672149744753262,1762,587.754997421465,2563.6589974214644,0
21936,0.10167835513723193,0.014698162729658794,3754,2066.964853703671,9318.86685370367,0
21937,0.09507845624852228,0.00997506234413965,1588,870.2810761090232,3967.501076109023,0
21942,0.1031869501317297,0.06936416184971098,161,26.978754795489152,121.16375479548914,0
21943,0.08302528355710366,0.0,57,10.263031906269351,44.178031906269354,0
21944,0.09341406953118736,0.0,230,36.07774344851894,159.40374344851892,0
21945,0.09425335345470119,0.0,223,38.65542598919037,171.01842598919035,0
21946,0.08844549441883198,0.0,72,12.989786029209556,54.21978602920955,0
21947,0.09344166234090238,0.0,583,152.1942809315055,661.6052809315055,0
21948,0.0982777474742688,0.0,416,110.11126401281373,488.5102640128137,0
21949,0.09575437625135287,0.0,613,156.92193069861807,664.7649306986181,0
21955,0.10019855363702418,0.0,902,950.3980355844891,4158.7500355844895,0
21967,0.1063344670964603,0.0,5142,316.1539396498246,1365.5799396498246,0
21972,0.09337884996024891,0.006802721088435375,292,89.08742307141429,385.46742307141426,0
21973,0.09364027023237358,0.00625,159,51.81601786270971,213.2010178627097,0
21974,0.0968962899912355,0.029089175011921792,2036,599.1031236830673,2658.8601236830673,0
21975,0.09903027127587559,0.00585663614616844,12052,1182.7341806003656,5305.440180600365,0
21976,0.09741518233634425,0.005853855470327008,4925,500.2808694557271,2243.3018694557272,0
21977,0.09906118400111161,0.004174071165847006,24096,2199.06494517967,10286.09494517967,0
21980,0.09745759338334276,0.014508085235000755,6521,410.5351993660501,1812.44619936605,0
21981,0.09371090967763344,0.0013247539742619228,5277,308.5898649838152,1363.846864983815,0
21982,0.09888294995759718,0.00014570887367040654,6862,387.8599408571019,1774.349940857102,0
21983,0.10540696282675392,0.010680907877169559,2223,141.90355886938204,640.814558869382,0
21984,0.09628445435745314,0.007261724659606656,3281,209.9032254232909,906.0742254232908,0
21985,0.10185458628779016,0.0,8104,478.4953824510107,2160.2313824510106,0
21986,0.09163234927503704,0.0,3979,240.83913377219662,1030.4041337721967,0
21987,0.10115712704954045,0.006369426751592357,2028,248.24162608365003,1116.5496260836499,0
21988,0.10329531816216998,0.0,2184,307.83491508553726,1466.194915085537,0
21989,0.10201872386709815,0.0,2053,315.5425366146974,1479.2855366146973,0
21990,0.09868403167864347,0.009852216748768473,1206,357.84292926247605,1566.812929262476,0
21991,0.09698179280769015,0.02494802494802495,469,133.01403802636497,604.135038026365,0
21992,0.10173665105064085,0.0,1139,332.8310859062566,1470.5340859062567,0
21993,0.0970056466457461,0.008791208791208791,1353,404.30928656322135,1747.3292865632213,0
22021,0.10638192966610513,0.0,342,102.35911691015698,497.36911691015695,0
22023,0.10112297319402085,0.010610079575596816,1119,93.77851439391999,423.62551439391996,0
22024,0.10652329247467308,0.005235602094240838,2280,180.1455623750632,823.3825623750631,0
22025,0.08947264820962642,0.006896551724137931,1728,144.69008014769938,625.5060801476993,0
22026,0.10961322564445773,0.007633587786259542,1560,121.55910526051022,571.1271052605102,0
22027,0.10121823476502097,0.03920653442240373,4117,339.2174776415491,1517.058477641549,0
22028,0.09372866060329675,0.0041508128675198895,2879,248.26139624135774,1080.1203962413576,0
22029,0.09784879565051204,0.001538856116953065,7786,626.5922649066968,2796.5782649066964,0
22030,0.09806604574976492,0.0,5313,429.8400567243362,1907.169056724336,0
22031,0.08835535329732648,0.032,363,33.13566099224696,144.16266099224694,0
22032,0.11264965100990935,0.0,361,28.782515783893306,134.9165157838933,0
22033,0.1033936689994234,0.0,336,27.217505521829203,126.00150552182919,0
22034,0.131738726323789,0.8,3,0.2120092048320259,1.0940092048320258,1
22035,0.09317147881460994,0.0,1394,118.57263005048279,516.8866300504827,0
22037,0.09334760270894006,0.0,3711,315.711200517718,1392.1992005177178,0
22038,0.10490581765574188,0.0,475,38.9212893776795,178.5712893776795,0
22039,0.08415080206765348,0.09090909090909091,250,20.505554773846907,94.00555477384691,0
22040,0.10385685766940059,0.0,725,59.5545303188504,272.7045303188504,0
22041,0.1051027399488848,0.009888108248763986,3805,1665.8984161201438,7568.977416120144,0
22042,0.10120727059426429,0.03225806451612903,360,30.80356632812147,136.64356632812147,0
22043,0.1091459491498191,0.0,1188,55.288610281828184,253.61261028182815,0
22044,0.10080951628068047,0.0,816,37.96995712073151,175.47795712073147,0
22045,0.0930465742446568,0.007660487206986364,6477,552.4098102792599,2409.04781027926,0
22046,0.09518821412141597,0.0148861646234676,2250,190.01470193475072,840.3147019347507,0
22047,0.10866700388677901,0.007407407407407408,3350,259.2239091254808,1213.3239091254807,0
22048,0.11098291942256935,0.025,975,76.7363295904582,352.1863295904582,0
22049,0.11942711592588974,0.024390243902439025,1000,49.376135352646386,238.72613535264637,0
22050,0.10800474523903328,0.02,1225,100.6967012335263,449.6467012335263,0
22051,0.11394377260698978,0.0,975,76.19002511743768,362.8400251174377,0
22052,0.08368014693993092,0.04194630872483222,571,52.05037774493055,219.92437774493055,0
22053,0.1185572779945201,0.0,4236,756.5339623333958,3274.027962333396,0
22055,0.09447070522673222,0.018253968253968255,1237,317.25961496668964,1471.8746149666895,0
22057,0.09454345849499375,0.07667731629392971,578,130.8608942112183,584.5868942112182,0
22059,0.09061397954236905,0.013785180930499713,1717,401.31348957987706,1750.696489579877,0
22060,0.09432841418083442,0.07692307692307693,192,155.02521354433952,685.9052135443395,0
22061,0.11162943917507735,0.05970149253731344,252,148.66784717856513,755.0638471785651,0
22062,0.10440292281307154,0.010909090909090912,544,109.0897754360028,523.0977754360027,0
22063,0.09976159655985019,0.0111731843575419,531,203.34067455186772,965.5356745518677,0
22064,0.10663433570865351,0.021712158808933003,1577,409.09499581410705,1873.109995814107,0
22065,0.10681446615637404,0.003439112083789276,6375,536.1797801757201,2542.84878017572,0
22066,0.10297611528376581,0.0022696323195642307,2198,200.65704811398322,911.7730481139831,0
22067,0.09656374478338514,0.015665796344647518,377,114.29957250407824,505.8865725040782,0
22068,0.10329926676835402,0.029612756264236904,426,90.2893753360357,440.31737533603564,0
22069,0.11237876508981998,0.0,216,44.57278878186328,208.49878878186325,0
22070,0.08728241570000062,0.2538593481989708,870,435.53014977862506,1849.131149778625,0
22071,0.0945649764159901,0.2885973763874874,705,270.2564698309254,1163.6594698309254,0
22072,0.09368558554501628,0.023255813953488372,798,499.37216651089255,2239.1801665108924,0
22073,0.09819007842216884,0.04,288,195.25571453556438,915.9757145355643,0
22074,0.1103032340703928,0.011869436201780416,999,142.97159406885103,681.726594068851,0
22075,0.09635111545234912,0.007761966364812419,1534,399.24612870688316,1798.070128706883,0
22076,0.11600740041214777,0.0,1034,241.31559811414675,1153.2195981141467,0
22077,0.1002670844946132,0.0039608574091332715,8550,3004.81400616053,13432.04200616053,0
22078,0.10143303952129182,0.0,1272,525.0075612108204,2310.8475612108205,0
22079,0.09420163116243857,0.017371163867979156,1697,604.1721038693573,2565.775103869357,0
22080,0.10128808712553578,0.00855431993156544,1159,378.6459886238629,1683.6909886238627,0
22081,0.10141716407515033,0.016891891891891893,582,191.93973638505037,873.3337363850502,0
22082,0.09596107892898136,0.007905138339920948,2510,825.8063413319105,3716.5123413319097,0
22083,0.09931942985242238,0.010904872389791181,4263,2360.2129109232405,10710.79991092324,0
22084,0.09780352874843391,0.008413708187974553,4832,2593.1267075621704,11871.76670756217,0
22085,0.09886567962359799,0.0,505,293.54426569270146,1280.3692656927014,0
22086,0.10213440082373558,0.02842442115831085,15484,8422.911748986086,38010.84774898608,0
22087,0.09974969484893345,0.019890081130594085,3745,1965.4413309782594,9080.06633097826,0
22088,0.10168201938525873,0.032165422171166,1685,914.0688147124418,4165.393814712442,0
22089,0.09210444535886109,0.0,1184,711.0134935960323,3077.573493596032,0
22090,0.09814149653784908,0.01038961038961039,6858,3785.7175603377127,16896.675560337713,0
22091,0.09913713862277324,0.00360082304526749,1937,175.86701170740548,819.6360117074055,0
22092,0.10022714541962595,0.0,666,62.12822031354258,280.22022031354254,0
22093,0.09872999756982566,0.006553795740032769,1819,149.4061278392672,711.6811278392672,0
22094,0.10111336983328074,0.030388031790556335,2074,176.62202405086103,825.739024050861,0
22095,0.104803429913649,0.005772931366260423,1550,316.2824879261398,1306.2504879261398,0
22096,0.09925324491600034,0.004431314623338257,1348,100.68811011658515,491.45611011658514,0
22097,0.0987904473630622,0.006357279084551812,1563,129.61506670298252,605.6780667029825,0
22098,0.10229099330599975,0.03731343283582089,1935,160.8569163832289,792.4529163832289,0
22099,0.09682566626134886,0.006442376521116679,1388,123.18204180122802,612.678041801228,0
22100,0.1065087653375424,0.0,727,60.881028437359795,273.8000284373598,0
22101,0.12243824630801255,0.27906976744186046,837,109.77573259499671,551.9097325949966,0
22102,0.09483274552205288,0.3195739014647137,1533,117.86044457056872,618.3954445705687,0
22103,0.09596920701403329,0.2948012232415902,1153,117.48078071739207,603.483780717392,0
22104,0.10560816604260281,0.0,151,26.23274303727033,110.28174303727033,0
22105,0.12821639850529495,0.32171581769436997,506,89.36889215169514,485.9188921516951,0
22106,0.11601136745714934,0.2972972972972973,286,96.80306139943184,506.23306139943185,0
22107,0.09773780653320618,0.06930693069306931,282,184.90186675354087,827.2218667535409,0
22108,0.10473276947596007,0.0,101,50.09483030531843,222.66583030531842,0
22109,0.0991387224598048,0.023672883787661407,1361,960.9353483564679,4402.352348356468,0
22110,0.10011727324303162,0.0033840947546531297,589,296.52363993228073,1339.9856399322805,0
22111,0.09835080384819374,0.0297029702970297,4214,3921.473437881295,17838.593437881293,0
22112,0.10044118312458859,0.015358034171626032,5129,4717.912297001469,21143.37729700147,0
22113,0.1004004981308859,0.008687258687258687,3081,2365.7257415350705,10692.15574153507,0
22114,0.1025631036054254,0.009059419131361577,3719,3050.7178254477285,13769.012825447728,0
22115,0.10185422034425941,0.0,1490,333.68739434515686,1521.1533943451568,0
22116,0.0987043666878565,0.02321083172147002,505,102.08997520366559,447.46297520366556,0
22117,0.09168626769314456,0.0,1290,808.6604216981398,3470.4104216981395,0
22118,0.09616213029224446,0.0,216,152.18358932238274,663.8835893223827,0
22119,0.10119321884863808,0.0029585798816568047,337,322.2574640199935,1484.6424640199934,0
22121,0.10627231303216832,0.00303951367781155,328,351.4248975301774,1670.2948975301774,0
22123,0.09703905816863227,0.0,441,156.92056189452597,711.0755618945259,0
22124,0.07971106484673905,0.0,78,28.122846930791923,117.31684693079191,0
22125,0.10547465799416822,0.0,4,4.6297031397387975,21.289703139738798,0
22127,0.11449432402376473,0.0,390,92.50013396514487,417.79013396514483,0
22128,0.10464857326282555,0.03137254901960784,1729,414.692431879549,1844.5754318795491,0
22129,0.08922524525374906,0.0,986,173.42333811755205,723.245338117552,0
22130,0.10035832932302823,0.08983890954151177,1469,246.35539651574516,1107.306396515745,0
22131,0.10396359882240216,0.0005336179295624333,1873,672.5818038618212,3008.670803861821,0
22132,0.10309549183985282,0.012671594508975714,935,144.25291721926672,685.2899172192667,0
22133,0.10306501011480335,0.0,702,108.59674515858319,518.6427451585831,0
22134,0.09305446625515947,0.0,635,52.77853548961955,230.81653548961953,0
22135,0.10348821194450743,0.0,261,21.803692849994647,101.98169284999464,0
22136,0.10500688705641728,0.0030211480362537764,330,111.42233694178157,479.13233694178155,0
22137,0.10150967401554968,0.0,68,36.93937720861808,170.63937720861807,0
